10.6 0.11111931 1.8865559 0.60440522 17.795465 18.399872 
10.65 0.20324613 1.7912629 2.0171821 16.043112 18.060295 
10.7 0.28954875 1.6542516 4.0794649 13.682741 17.762207 
10.75 0.36804992 1.4800314 6.5629869 10.952464 17.515451 
10.8 0.43701968 1.2739305 9.2103262 8.1144953 17.324821 
10.85 0.49500808 1.04177 11.763442 5.426424 17.189867 
10.9 0.54086256 0.7895813 13.98804 3.117193 17.105232 
10.95 0.57373285 0.52340043 15.691686 1.3697401 17.061426 
11 0.593068 0.2491477 16.735474 0.31037289 17.045847 
11.05 0.59860915 -0.027415661 17.040224 0.0037580926 17.043982 
11.1 0.59038156 -0.30067471 16.588625 0.4520264 17.040651 
11.15 0.56868863 -0.56512249 15.424426 1.5968173 17.021244 
11.2 0.53410691 -0.81532776 13.649086 3.3237967 16.972883 
11.25 0.48748282 -1.0459377 11.415557 5.4699278 16.885485 
11.3 0.42992717 -1.2517383 8.9183817 7.8342433 16.752625 
11.35 0.36280563 -1.4277831 6.3793311 10.192823 16.572155 
11.4 0.28772053 -1.5695866 4.0284662 12.318011 16.346478 
11.45 0.20648204 -1.6733624 2.0816948 14.000708 16.082401 
11.5 0.12106688 -1.7362727 0.71732551 15.073215 15.79054 
11.55 0.033565298 -1.7566488 0.055199653 15.429075 15.484275 
11.6 -0.05388153 -1.7341377 0.14222333 15.036167 15.178391 
11.65 -0.13914888 -1.6697487 0.94722813 13.940303 14.887531 
11.7 -0.2201954 -1.5657883 2.3662305 12.258464 14.624695 
11.75 -0.29512423 -1.4256945 4.2369299 10.163024 14.399954 
11.8 -0.36223388 -1.2538019 6.3594594 7.8600969 14.219557 
11.85 -0.42005649 -1.0550779 8.5195417 5.5659466 14.085488 
11.9 -0.46738309 -0.83486897 10.510461 3.4850311 13.995492 
11.95 -0.50327694 -0.59869182 12.151334 1.7921596 13.943494 
12 -0.52707827 -0.35208243 13.300518 0.61981016 13.920328 
12.05 -0.53840244 -0.10050869 13.864162 0.050509986 13.914672 
12.1 -0.53713584 0.15066563 13.800581 0.11350066 13.914083 
12.15 -0.52343023 0.39618483 13.121253 0.78481203 13.906065 
